image,cell_id,label,stage1_dead_prediction,dead_probability,borderline_ghost,dead_stage1_correct,dead_missed,stage2_morphology_prediction,final_prediction
Data_MC/images/PP_RBCs_NPs_1-10_5_15hrs_3.tif,6,Dead,Dead,0.9999969713114845,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-10_5_15hrs_3.tif,19,Dead,Dead,0.9999970026667162,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-10_5_3hrs_1.tif,6,Stressed,NotDead,2.3961581629983186e-06,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_NPs_1-10_5_3hrs_3.tif,7,Healthy,NotDead,2.4029513646661727e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-10_5_3hrs_3.tif,17,Stressed,NotDead,2.4631272502739776e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-10_5_3hrs_4.tif,29,Stressed,NotDead,3.557743996407403e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-10_5_3hrs_4.tif,78,Healthy,NotDead,2.1610744809441584e-05,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-10_6_15hrs_1.tif,23,Dead,Dead,0.9999970641543051,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-10_6_15hrs_3.tif,9,Dead,Dead,0.9999971990068838,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-10_6_3hrs_2.tif,57,Healthy,NotDead,2.4156343323422647e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-10_6_3hrs_3.tif,47,Crenated,NotDead,2.3961510652315e-06,False,True,False,Crenated,Crenated
Data_MC/images/PP_RBCs_NPs_1-10_7_3hrs_1.tif,87,Crenated,NotDead,2.4853339292141285e-06,False,True,False,Crenated,Crenated
Data_MC/images/PP_RBCs_NPs_1-10_7_3hrs_1.tif,98,Dead,Dead,0.9999972588565653,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-10_7_3hrs_2.tif,60,Stressed,NotDead,9.018578261188459e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-10_7_3hrs_2.tif,66,Stressed,NotDead,3.534480082723057e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-10_7_3hrs_2.tif,81,Dead,Dead,0.9999973901825974,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-10_7_3hrs_3.tif,67,Stressed,NotDead,2.4156424069943228e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-10_7_3hrs_4.tif,34,Stressed,NotDead,2.3946207311498213e-06,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_NPs_1-200_1_15hrs_4.tif,41,Healthy,NotDead,2.6201455556318365e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-200_1_15hrs_4.tif,58,Dead,Dead,0.999994318873725,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-200_1_15hrs_4.tif,63,Dead,Dead,0.9999974951712113,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-200_1_3hrs_4.tif,21,Stressed,NotDead,2.4156483080517432e-06,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_NPs_1-200_1_3hrs_4.tif,58,Crenated,NotDead,2.3961551703921558e-06,False,True,False,Crenated,Crenated
Data_MC/images/PP_RBCs_NPs_1-200_1_3hrs_4.tif,63,Stressed,NotDead,2.415642385455996e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-200_2_15hrs_1.tif,57,Dead,Dead,0.999989670890649,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-200_2_15hrs_4.tif,55,Crenated,NotDead,4.5352208418170115e-05,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-200_2_3hrs_2.tif,62,Healthy,NotDead,2.4312122182124085e-06,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_NPs_1-200_2_3hrs_3.tif,26,Healthy,NotDead,1.690742017401714e-05,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-200_2_3hrs_3.tif,76,Stressed,NotDead,2.4312138509063885e-06,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_NPs_1-200_2_3hrs_4.tif,32,Healthy,NotDead,2.375469164039856e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-200_2_3hrs_4.tif,58,Stressed,NotDead,2.634286939362518e-06,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_NPs_1-200_3_15hrs_1.tif,34,Healthy,NotDead,1.1587143911917508e-05,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-200_3_3hrs_4.tif,16,Healthy,NotDead,2.277860345734073e-05,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-200_3_3hrs_4.tif,95,Crenated,NotDead,2.4968090701626977e-06,False,True,False,Crenated,Crenated
Data_MC/images/PP_RBCs_NPs_1-200_4_15hrs_2.tif,10,Healthy,NotDead,2.3369035807574434e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-200_4_15hrs_2.tif,16,Healthy,NotDead,2.3754981692825083e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-200_4_15hrs_3.tif,20,Healthy,NotDead,2.3754627151983954e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-200_4_15hrs_3.tif,27,Stressed,NotDead,1.2594944644339634e-05,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_NPs_1-200_5_15hrs_1.tif,47,Dead,Dead,0.9999971586540779,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-200_5_15hrs_2.tif,11,Healthy,NotDead,2.3754556701671703e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-200_5_15hrs_3.tif,10,Stressed,NotDead,2.556256714192351e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-200_5_15hrs_3.tif,26,Healthy,NotDead,2.3537181614852187e-06,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_NPs_1-200_5_15hrs_3.tif,45,Dead,Dead,0.9999973283671679,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-200_5_3hrs_3.tif,45,Crenated,NotDead,2.375486050643083e-06,False,True,False,Crenated,Crenated
Data_MC/images/PP_RBCs_NPs_1-200_5_3hrs_4.tif,37,Crenated,NotDead,2.375469374982231e-06,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_NPs_1-200_5_3hrs_4.tif,55,Stressed,NotDead,2.431208277586805e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-200_6_15hrs_2.tif,40,Dead,Dead,0.9999975755280052,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-200_6_15hrs_3.tif,13,Stressed,NotDead,2.375469224880078e-06,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_NPs_1-200_6_15hrs_3.tif,35,Healthy,NotDead,1.4761856822032016e-05,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-200_6_15hrs_3.tif,52,Dead,Dead,0.999997189420039,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-200_6_3hrs_1.tif,32,Stressed,NotDead,1.4260048260550384e-05,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_NPs_1-200_6_3hrs_4.tif,89,Crenated,NotDead,2.990194754248776e-06,False,True,False,Crenated,Crenated
Data_MC/images/PP_RBCs_NPs_1-20_1_15hrs_1.tif,28,Dead,Dead,0.9999958494682553,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-20_1_3hrs_1.tif,56,Stressed,NotDead,3.245828272713247e-06,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_NPs_1-20_1_3hrs_2.tif,63,Stressed,NotDead,2.4255928383620784e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-20_1_3hrs_3.tif,1,Healthy,NotDead,2.427260570425638e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-20_1_3hrs_3.tif,75,Crenated,NotDead,3.093206793480796e-06,False,True,False,Crenated,Crenated
Data_MC/images/PP_RBCs_NPs_1-20_1_3hrs_4.tif,37,Healthy,NotDead,2.375469650983675e-06,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_NPs_1-20_1_3hrs_4.tif,82,Stressed,NotDead,3.5951648685306203e-05,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-20_2_15hrs_1.tif,34,Dead,Dead,0.9999962082177644,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-20_2_15hrs_2.tif,19,Dead,Dead,0.9999964846126749,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-20_2_15hrs_2.tif,36,Dead,Dead,0.9999972189391569,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-20_2_15hrs_2.tif,44,Dead,Dead,0.9999975233100238,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-20_2_15hrs_3.tif,43,Dead,Dead,0.9999965887631763,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-20_2_15hrs_4.tif,30,Dead,Dead,0.9999972027324877,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-20_2_3hrs_2.tif,75,Crenated,NotDead,2.994281308232871e-06,False,True,False,Crenated,Crenated
Data_MC/images/PP_RBCs_NPs_1-20_2_3hrs_4.tif,11,Stressed,NotDead,2.4272619773002546e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-20_2_3hrs_4.tif,96,Crenated,NotDead,2.430497128114162e-06,False,True,False,Crenated,Crenated
Data_MC/images/PP_RBCs_NPs_1-20_3_15hrs_3.tif,27,Dead,Dead,0.9999954586329847,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-20_3_15hrs_3.tif,38,Dead,Dead,0.9999955625755099,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-20_3_15hrs_3.tif,39,Dead,Dead,0.9999973215757291,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-20_3_3hrs_1.tif,78,Healthy,NotDead,2.4204168216357402e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-20_3_3hrs_3.tif,54,Stressed,NotDead,2.4312956571348465e-06,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_NPs_1-20_3_3hrs_3.tif,89,Healthy,NotDead,2.905770842054345e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-20_3_3hrs_3.tif,93,Crenated,NotDead,2.5389630955441334e-06,False,True,False,Crenated,Crenated
Data_MC/images/PP_RBCs_NPs_1-20_3_3hrs_4.tif,20,Stressed,NotDead,2.5025062959649347e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-20_4_15hrs_1.tif,47,Dead,Dead,0.9999959607122962,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-20_4_15hrs_2.tif,3,Healthy,NotDead,4.5352208418170115e-05,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-20_4_15hrs_2.tif,16,Healthy,NotDead,4.549701473677281e-05,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-20_4_15hrs_3.tif,14,Dead,Dead,0.9999969314853149,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-20_4_3hrs_1.tif,49,Healthy,NotDead,2.861426682598811e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-20_4_3hrs_2.tif,20,Stressed,NotDead,2.375469255744278e-06,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_NPs_1-20_4_3hrs_2.tif,40,Stressed,NotDead,2.820355270771735e-06,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_NPs_1-20_4_3hrs_2.tif,83,Healthy,NotDead,6.28894871822494e-05,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-20_4_3hrs_3.tif,10,Crenated,NotDead,2.37546934456212e-06,False,True,False,Crenated,Crenated
Data_MC/images/PP_RBCs_NPs_1-20_4_3hrs_4.tif,44,Stressed,NotDead,2.4257020013740416e-06,False,True,False,Crenated,Crenated
Data_MC/images/PP_RBCs_NPs_1-20_5_15hrs_2.tif,11,Stressed,NotDead,2.2786373002903204e-06,False,True,False,Crenated,Crenated
Data_MC/images/PP_RBCs_NPs_1-20_5_15hrs_3.tif,19,Dead,Dead,0.999995279008189,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-20_5_3hrs_1.tif,41,Healthy,NotDead,2.4296625140696193e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-20_5_3hrs_1.tif,68,Crenated,NotDead,3.1732367780090698e-06,False,True,False,Crenated,Crenated
Data_MC/images/PP_RBCs_NPs_1-20_5_3hrs_2.tif,31,Healthy,NotDead,2.4272884426856933e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-20_5_3hrs_4.tif,84,Stressed,NotDead,2.4272526576440967e-06,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_NPs_1-20_6_15hrs_2.tif,23,Dead,Dead,0.9999972068262781,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-20_6_3hrs_1.tif,24,Stressed,NotDead,1.1618580622596575e-05,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_NPs_1-20_6_3hrs_1.tif,79,Stressed,NotDead,2.474014135445124e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-20_6_3hrs_3.tif,67,Stressed,NotDead,2.431212208886535e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-20_6_3hrs_4.tif,19,Stressed,NotDead,2.4537966789583976e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-50_1_15hrs_1.tif,61,Dead,Dead,0.9999973091634995,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-50_1_15hrs_3.tif,51,Dead,Dead,0.9999961009519248,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-50_1_3hrs_1.tif,1,Healthy,NotDead,5.6029270351087845e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-50_1_3hrs_1.tif,47,Healthy,NotDead,2.572567568415174e-06,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_NPs_1-50_1_3hrs_2.tif,6,Healthy,NotDead,2.369547321579013e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-50_1_3hrs_3.tif,33,Stressed,NotDead,1.4075848514427669e-05,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_NPs_1-50_1_3hrs_4.tif,56,Crenated,NotDead,2.375467390347552e-06,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_NPs_1-50_1_3hrs_4.tif,65,Stressed,NotDead,2.375468929116664e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-50_2_15hrs_1.tif,23,Healthy,NotDead,2.3754593980740424e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-50_2_15hrs_1.tif,36,Dead,Dead,0.9999941650851761,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-50_2_15hrs_4.tif,40,Dead,Dead,0.9999873083262342,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-50_2_3hrs_1.tif,48,Healthy,NotDead,2.573881616951823e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-50_2_3hrs_2.tif,15,Healthy,NotDead,2.6343045365084805e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-50_2_3hrs_2.tif,49,Crenated,NotDead,2.4273667724727943e-06,False,True,False,Crenated,Crenated
Data_MC/images/PP_RBCs_NPs_1-50_2_3hrs_3.tif,28,Stressed,NotDead,2.369546751812557e-06,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_NPs_1-50_3_15hrs_1.tif,14,Healthy,NotDead,2.3564212942028817e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-50_3_15hrs_3.tif,8,Healthy,NotDead,2.455658462352517e-06,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_NPs_1-50_3_15hrs_3.tif,60,Dead,Dead,0.9999976453867834,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-50_3_15hrs_4.tif,20,Stressed,NotDead,4.532136478219151e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-50_3_3hrs_1.tif,5,Stressed,NotDead,2.503599582870386e-06,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_NPs_1-50_3_3hrs_1.tif,72,Healthy,NotDead,2.520513579518102e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-50_4_15hrs_1.tif,55,Dead,Dead,0.9999971365361487,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-50_4_3hrs_3.tif,21,Stressed,NotDead,1.4075848514427669e-05,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_NPs_1-50_4_3hrs_3.tif,24,Stressed,NotDead,2.4621712533257067e-06,False,True,False,Crenated,Crenated
Data_MC/images/PP_RBCs_NPs_1-50_4_3hrs_3.tif,62,Crenated,NotDead,2.3754633593497942e-06,False,True,False,Crenated,Crenated
Data_MC/images/PP_RBCs_NPs_1-50_5_15hrs_1.tif,59,Dead,Dead,0.9999973011605156,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-50_5_3hrs_1.tif,25,Stressed,NotDead,1.2009635179888178e-05,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_NPs_1-50_6_15hrs_1.tif,2,Stressed,NotDead,2.375469156268295e-06,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_NPs_1-50_6_15hrs_1.tif,40,Dead,Dead,0.9999959886417076,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-50_6_15hrs_2.tif,16,Healthy,NotDead,1.1655877607097409e-05,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_NPs_1-50_6_15hrs_2.tif,46,Dead,Dead,0.9999973138574436,False,True,False,,Dead
Data_MC/images/PP_RBCs_NPs_1-50_6_3hrs_2.tif,10,Stressed,NotDead,2.3754692919375486e-06,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_NPs_1-50_6_3hrs_2.tif,20,Crenated,NotDead,2.462132460245847e-06,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_NPs_1-50_6_3hrs_2.tif,44,Stressed,NotDead,2.3754652818119837e-06,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_NPs_1-50_6_3hrs_2.tif,56,Crenated,NotDead,2.4080984208918466e-06,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_NPs_1-50_6_3hrs_2.tif,82,Crenated,NotDead,2.4590897191867356e-06,False,True,False,Crenated,Crenated
Data_MC/images/PP_RBCs_NPs_1-50_6_3hrs_3.tif,79,Crenated,NotDead,2.4590897800269573e-06,False,True,False,Crenated,Crenated
Data_MC/images/PP_RBCs_NPs_1-50_6_3hrs_4.tif,23,Crenated,NotDead,3.510337386214424e-06,False,True,False,Crenated,Crenated
Data_MC/images/PP_RBCs_NPs_1-50_6_3hrs_4.tif,43,Healthy,NotDead,2.388395402230792e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_control_1_15hrs_1.tif,29,Healthy,NotDead,7.156666569918535e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_control_1_15hrs_2.tif,27,Stressed,NotDead,3.357027690054082e-06,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_control_1_15hrs_3.tif,6,Healthy,NotDead,7.068719978686744e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_control_1_3hrs_1.tif,81,Healthy,NotDead,2.3889140227106864e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_control_1_3hrs_2.tif,98,Crenated,NotDead,2.388920867124611e-06,False,True,False,Crenated,Crenated
Data_MC/images/PP_RBCs_control_1_3hrs_3.tif,1,Stressed,NotDead,2.388921199747429e-06,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_control_1_3hrs_4.tif,53,Stressed,NotDead,2.4733704646617838e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_control_2_15hrs_1.tif,17,Stressed,NotDead,2.4768204878178324e-06,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_control_2_3hrs_1.tif,68,Healthy,NotDead,1.1981753320733368e-05,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_control_2_3hrs_1.tif,81,Healthy,NotDead,2.5582810463387062e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_control_2_3hrs_2.tif,35,Healthy,NotDead,2.3875049027788364e-06,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_control_2_3hrs_2.tif,70,Healthy,NotDead,2.388915818163362e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_control_2_3hrs_3.tif,89,Stressed,NotDead,2.408098353834376e-06,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_control_2_3hrs_4.tif,65,Crenated,NotDead,2.1820576414088855e-05,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_control_2_3hrs_4.tif,72,Stressed,NotDead,2.467120904015019e-06,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_control_3_15hrs_1.tif,7,Healthy,NotDead,2.47828942900874e-06,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_control_3_15hrs_1.tif,26,Healthy,NotDead,2.8952432202800082e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_control_3_15hrs_3.tif,59,Dead,Dead,0.9999972089161818,False,True,False,,Dead
Data_MC/images/PP_RBCs_control_3_15hrs_4.tif,62,Dead,Dead,0.9999967891602904,False,True,False,,Dead
Data_MC/images/PP_RBCs_control_3_3hrs_3.tif,112,Crenated,NotDead,3.510339917967009e-06,False,True,False,Crenated,Crenated
Data_MC/images/PP_RBCs_control_3_3hrs_4.tif,99,Stressed,NotDead,2.388913549755678e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_control_4_15hrs_1.tif,23,Healthy,NotDead,2.565055961967211e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_control_4_15hrs_2.tif,66,Dead,Dead,0.9999974503841781,False,True,False,,Dead
Data_MC/images/PP_RBCs_control_4_15hrs_3.tif,41,Crenated,NotDead,2.5222324847584687e-06,False,True,False,Crenated,Crenated
Data_MC/images/PP_RBCs_control_4_3hrs_2.tif,79,Stressed,NotDead,2.4080965410622213e-06,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_control_5_15hrs_3.tif,34,Dead,Dead,0.9999962953845124,False,True,False,,Dead
Data_MC/images/PP_RBCs_control_5_3hrs_1.tif,76,Healthy,NotDead,2.849463946130726e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_control_5_3hrs_3.tif,95,Stressed,NotDead,2.477876398843115e-06,False,True,False,Stressed,Stressed
Data_MC/images/PP_RBCs_control_5_3hrs_4.tif,16,Stressed,NotDead,2.378153463822308e-06,False,True,False,Crenated,Crenated
Data_MC/images/PP_RBCs_control_6_15hrs_1.tif,41,Dead,Dead,0.9999973238243843,False,True,False,,Dead
Data_MC/images/PP_RBCs_control_6_15hrs_2.tif,26,Healthy,NotDead,2.5082805604759173e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_control_6_15hrs_3.tif,35,Healthy,NotDead,7.969915002181693e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_control_6_15hrs_3.tif,47,Dead,Dead,0.9999971732598588,False,True,False,,Dead
Data_MC/images/PP_RBCs_control_6_15hrs_3.tif,48,Dead,Dead,0.9999964424819625,False,True,False,,Dead
Data_MC/images/PP_RBCs_control_6_15hrs_4.tif,25,Healthy,NotDead,3.5385188993375394e-06,False,True,False,Healthy,Healthy
Data_MC/images/PP_RBCs_control_6_3hrs_1.tif,36,Stressed,NotDead,2.3889202580562596e-06,False,True,False,Crenated,Crenated
Data_MC/images/PP_RBCs_control_6_3hrs_1.tif,98,Healthy,NotDead,5.914404671680806e-06,False,True,False,Healthy,Healthy
Data_MC/images/PS_RBCs_NPs_1-10_1_15hrs_4.tif,32,Dead,Dead,0.9999908154638387,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-10_1_3hrs_1.tif,67,Stressed,NotDead,3.3213744330407025e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-10_1_3hrs_2.tif,55,Crenated,NotDead,2.3889193621062788e-06,False,True,False,Crenated,Crenated
Data_MC/images/PS_RBCs_NPs_1-10_1_3hrs_4.tif,19,Stressed,NotDead,3.3786952181591445e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-10_2_15hrs_3.tif,55,Dead,Dead,0.9998907250535893,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-10_2_3hrs_2.tif,30,Stressed,NotDead,3.3510382222434743e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-10_2_3hrs_4.tif,2,Stressed,NotDead,2.3843989026550716e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-10_3_15hrs_1.tif,36,Dead,Dead,0.9998410520682973,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-10_3_15hrs_4.tif,34,Dead,Dead,0.9999737480171891,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-10_3_15hrs_4.tif,48,Dead,Dead,0.9999472956821003,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-10_3_15hrs_4.tif,55,Dead,Dead,0.9999974710971814,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-10_3_15hrs_4.tif,58,Dead,Dead,0.9999973611978197,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-10_3_3hrs_4.tif,61,Crenated,NotDead,2.408097081962879e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-10_4_15hrs_3.tif,59,Dead,Dead,0.9999969867008429,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-10_4_3hrs_1.tif,18,Stressed,NotDead,2.4778784929457842e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-10_4_3hrs_2.tif,50,Crenated,NotDead,2.470237073670667e-06,False,True,False,Crenated,Crenated
Data_MC/images/PS_RBCs_NPs_1-10_4_3hrs_2.tif,65,Healthy,NotDead,2.408098222828059e-06,False,True,False,Healthy,Healthy
Data_MC/images/PS_RBCs_NPs_1-10_4_3hrs_3.tif,83,Crenated,NotDead,2.388920537166328e-06,False,True,False,Crenated,Crenated
Data_MC/images/PS_RBCs_NPs_1-10_4_3hrs_4.tif,13,Stressed,NotDead,4.120321244416303e-06,False,True,False,Healthy,Healthy
Data_MC/images/PS_RBCs_NPs_1-10_5_15hrs_1.tif,39,Dead,Dead,0.9999973017997648,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-10_5_15hrs_3.tif,25,Dead,Dead,0.9999970218535501,False,True,False,,Dead
