image,cell_id,label,ml_prediction,ml_confidence,final_decision,review_flag,review_reason,crenation_score,texture_score,prob_Crenated,prob_Dead,prob_Healthy,prob_Stressed
Data_for_model/images/Crenated_1.tif,22,Stressed,Stressed,0.8066666666666666,Stressed,False,,0.5547828759037866,0.4270403123885521,0.19333333333333333,0.0,0.0,0.8066666666666666
Data_for_model/images/Crenated_1.tif,23,,Stressed,0.9533333333333334,Stressed,False,,0.19712489826657076,0.630746333242036,0.01,0.0,0.03666666666666667,0.9533333333333334
Data_for_model/images/Crenated_1.tif,24,,Healthy,0.6066666666666667,Healthy,True,healthy_but_irregular_or_textured; ,0.2092214800869031,0.7978159118612969,0.04666666666666667,0.0033333333333333335,0.6066666666666667,0.3433333333333333
Data_for_model/images/Crenated_1.tif,25,,Crenated,0.7233333333333334,Crenated,False,,0.178854343518561,0.3561039583905849,0.7233333333333334,0.0,0.006666666666666667,0.27
Data_for_model/images/Crenated_1.tif,26,,Crenated,0.8833333333333333,Crenated,False,,0.22192315032401122,0.3510351721065965,0.8833333333333333,0.0,0.01,0.10666666666666667
Data_for_model/images/Crenated_1.tif,27,Healthy,Healthy,0.7566666666666667,Healthy,True,healthy_but_irregular_or_textured; ,0.19358456622275,0.7154363308334838,0.043333333333333335,0.0033333333333333335,0.7566666666666667,0.19666666666666666
Data_for_model/images/Crenated_1.tif,28,Stressed,Stressed,0.9633333333333334,Stressed,False,,0.1581599693689224,0.4110741897580649,0.0,0.0,0.03666666666666667,0.9633333333333334
Data_for_model/images/Crenated_1.tif,29,,Crenated,1.0,Crenated,False,,0.13554817965497923,0.2991472653146986,1.0,0.0,0.0,0.0
Data_for_model/images/Crenated_1.tif,30,,Crenated,0.86,Crenated,True,crenated_but_low_crenation_score; ,0.1331018757929826,0.3969745489209771,0.86,0.0,0.006666666666666667,0.13333333333333333
Data_for_model/images/Crenated_1.tif,32,,Stressed,0.64,Stressed,False,,0.2921886804904762,0.3447005157912104,0.3433333333333333,0.0,0.016666666666666666,0.64
Data_for_model/images/Crenated_1.tif,33,,Healthy,0.49666666666666665,Healthy,True,low_confidence; healthy_but_irregular_or_textured; ,0.2194521688269202,0.6949933363024898,0.023333333333333334,0.01,0.49666666666666665,0.47
Data_for_model/images/Crenated_1.tif,35,Healthy,Healthy,0.93,Healthy,False,,0.0470111766041873,0.7033445035817267,0.0,0.0,0.93,0.07
Data_for_model/images/Crenated_1.tif,36,Crenated,Crenated,0.9833333333333333,Crenated,True,crenated_but_low_crenation_score; ,0.09949603555382547,0.3248378354026111,0.9833333333333333,0.0,0.0,0.016666666666666666
Data_for_model/images/Crenated_1.tif,37,,Healthy,0.72,Healthy,True,healthy_but_irregular_or_textured; ,0.15621310647798148,0.8950800578844084,0.016666666666666666,0.0,0.72,0.2633333333333333
Data_for_model/images/Crenated_1.tif,38,Stressed,Stressed,0.9433333333333334,Stressed,False,,0.029515831904629475,0.3691891320673003,0.04,0.0,0.016666666666666666,0.9433333333333334
Data_for_model/images/Crenated_1.tif,39,,Stressed,0.9533333333333334,Stressed,False,,0.1257951259283473,0.4351029914399058,0.013333333333333334,0.0,0.03333333333333333,0.9533333333333334
Data_for_model/images/Crenated_1.tif,41,,Crenated,0.6466666666666666,Crenated,False,,0.2661487211304848,0.282604214245647,0.6466666666666666,0.0,0.006666666666666667,0.3466666666666667
Data_for_model/images/Crenated_1.tif,42,Crenated,Crenated,0.8766666666666667,Crenated,False,,0.2586017645893709,0.3340819810086401,0.8766666666666667,0.0,0.0,0.12333333333333334
Data_for_model/images/Crenated_1.tif,43,,Stressed,0.6,Stressed,False,,0.8436489363330874,0.8147011819942408,0.13,0.04666666666666667,0.22333333333333333,0.6
Data_for_model/images/Crenated_1.tif,44,,Stressed,0.7166666666666667,Stressed,False,,0.650520169429547,0.6723850711728374,0.09666666666666666,0.006666666666666667,0.18,0.7166666666666667
Data_for_model/images/Crenated_1.tif,45,,Healthy,0.5533333333333333,Healthy,True,low_confidence; ,0.039111949681639335,0.6716390405312174,0.023333333333333334,0.0,0.5533333333333333,0.42333333333333334
Data_for_model/images/Crenated_1.tif,47,,Stressed,0.65,Stressed,False,,0.09818245461272668,0.5105262607304668,0.07666666666666666,0.016666666666666666,0.25666666666666665,0.65
Data_for_model/images/Crenated_1.tif,48,,Crenated,0.95,Crenated,False,,0.4105573042643277,0.303186149211347,0.95,0.0,0.01,0.04
Data_for_model/images/Crenated_1.tif,49,Stressed,Stressed,0.79,Stressed,False,,0.09049446109399317,0.4125763425900021,0.19,0.0,0.02,0.79
Data_for_model/images/Crenated_1.tif,50,Crenated,Crenated,1.0,Crenated,False,,0.2961243550760192,0.2525156523230425,1.0,0.0,0.0,0.0
Data_for_model/images/Crenated_1.tif,51,Crenated,Crenated,1.0,Crenated,False,,0.29725744068592364,0.2473028181850074,1.0,0.0,0.0,0.0
Data_for_model/images/Crenated_1.tif,54,Crenated,Crenated,0.99,Crenated,False,,0.8263568868876306,0.3902728196246091,0.99,0.0,0.0,0.01
Data_for_model/images/Crenated_1.tif,55,,Crenated,0.9933333333333333,Crenated,True,crenated_but_low_crenation_score; ,0.10896392437092128,0.3209847477089348,0.9933333333333333,0.0,0.0,0.006666666666666667
Data_for_model/images/Crenated_1.tif,56,Crenated,Crenated,1.0,Crenated,False,,0.34300854799583325,0.2410357894342207,1.0,0.0,0.0,0.0
Data_for_model/images/Crenated_1.tif,57,,Crenated,0.9833333333333333,Crenated,False,,0.19312764050709896,0.2732242905503669,0.9833333333333333,0.0,0.0,0.016666666666666666
Data_for_model/images/Crenated_1.tif,58,,Crenated,0.7833333333333333,Crenated,False,,0.19390723358039097,0.310476960717238,0.7833333333333333,0.0,0.01,0.20666666666666667
Data_for_model/images/Crenated_1.tif,62,Crenated,Crenated,1.0,Crenated,False,,0.28502029245414695,0.2817543102880221,1.0,0.0,0.0,0.0
Data_for_model/images/Crenated_1.tif,63,,Dead,0.9233333333333333,Dead,False,,0.0651734250474093,0.6173471160671243,0.0,0.9233333333333333,0.07666666666666666,0.0
Data_for_model/images/Crenated_1.tif,64,,Crenated,1.0,Crenated,False,,0.6308686438972357,0.2653470651385691,1.0,0.0,0.0,0.0
Data_for_model/images/Crenated_1.tif,65,,Crenated,0.7666666666666667,Crenated,False,,0.14587927917512356,0.2413168261354761,0.7666666666666667,0.006666666666666667,0.06333333333333334,0.16333333333333333
Data_for_model/images/Crenated_1.tif,67,,Crenated,1.0,Crenated,False,,0.3617888353982439,0.2365401373432294,1.0,0.0,0.0,0.0
Data_for_model/images/Crenated_1.tif,68,,Crenated,0.99,Crenated,False,,0.37953421714001945,0.310537070044348,0.99,0.0,0.0,0.01
Data_for_model/images/Crenated_1.tif,69,,Crenated,0.9566666666666667,Crenated,False,,0.24845605030735096,0.2539628967919286,0.9566666666666667,0.006666666666666667,0.023333333333333334,0.013333333333333334
Data_for_model/images/Crenated_1.tif,70,,Crenated,0.9666666666666667,Crenated,False,,0.3503258627254554,0.3007533099270232,0.9666666666666667,0.0,0.0033333333333333335,0.03
Data_for_model/images/Crenated_1.tif,71,Crenated,Crenated,1.0,Crenated,False,,0.585244737148437,0.283619699391835,1.0,0.0,0.0,0.0
Data_for_model/images/Crenated_1.tif,72,,Stressed,0.5,Stressed,True,low_confidence; ,0.7109211899688663,0.4136223264391417,0.4666666666666667,0.0,0.03333333333333333,0.5
Data_for_model/images/Crenated_1.tif,73,,Crenated,0.5733333333333334,Crenated,True,low_confidence; ,0.9535056248592108,0.4994557870612335,0.5733333333333334,0.0,0.03666666666666667,0.39
Data_for_model/images/Crenated_1.tif,145,,Healthy,0.30333333333333334,Healthy,True,low_confidence; ,,,0.18,0.22,0.30333333333333334,0.2966666666666667
Data_for_model/images/Crenated_10.tif,3,Healthy,Healthy,0.84,Healthy,False,,0.03729813473695298,0.6908119056916069,0.013333333333333334,0.0,0.84,0.14666666666666667
Data_for_model/images/Crenated_10.tif,4,,Stressed,0.9133333333333333,Stressed,False,,0.04887667854604294,0.4055247961314467,0.05,0.0,0.03666666666666667,0.9133333333333333
Data_for_model/images/Crenated_10.tif,5,Healthy,Healthy,0.84,Healthy,True,healthy_but_irregular_or_textured; ,0.18206534574340882,0.8147874577773155,0.0033333333333333335,0.0,0.84,0.15666666666666668
Data_for_model/images/Crenated_10.tif,6,,Healthy,0.6633333333333333,Healthy,False,,0.01822148152376546,0.7090285243630082,0.006666666666666667,0.0,0.6633333333333333,0.33
Data_for_model/images/Crenated_10.tif,7,,Healthy,0.9233333333333333,Healthy,False,,0.008796880121826223,0.8055199379155239,0.0033333333333333335,0.0,0.9233333333333333,0.07333333333333333
Data_for_model/images/Crenated_10.tif,8,Stressed,Stressed,0.8666666666666667,Stressed,False,,0.047946131866996144,0.6273349914839473,0.0,0.0,0.13333333333333333,0.8666666666666667
Data_for_model/images/Crenated_10.tif,9,Stressed,Stressed,0.9166666666666666,Stressed,False,,0.10641287891823525,0.3388708436376441,0.07666666666666666,0.0,0.006666666666666667,0.9166666666666666
Data_for_model/images/Crenated_10.tif,10,,Healthy,0.8466666666666667,Healthy,True,healthy_but_irregular_or_textured; ,0.07502906529081554,0.8111064885314383,0.006666666666666667,0.0,0.8466666666666667,0.14666666666666667
Data_for_model/images/Crenated_10.tif,12,,Stressed,0.49,Stressed,True,low_confidence; ,0.1804925078564401,0.4580217933321837,0.45666666666666667,0.0,0.05333333333333334,0.49
Data_for_model/images/Crenated_10.tif,14,,Healthy,0.76,Healthy,True,healthy_but_irregular_or_textured; ,0.06535115452319273,0.7622309918475364,0.0,0.0,0.76,0.24
Data_for_model/images/Crenated_10.tif,15,Stressed,Stressed,0.9533333333333334,Stressed,False,,0.1094485004301331,0.4754435085152536,0.023333333333333334,0.0,0.023333333333333334,0.9533333333333334
Data_for_model/images/Crenated_10.tif,16,,Stressed,0.76,Stressed,False,,0.1484832246146056,0.5431542027744477,0.0,0.0,0.24,0.76
Data_for_model/images/Crenated_10.tif,17,,Stressed,0.52,Stressed,True,low_confidence; ,0.5189828100994626,0.9488238954429024,0.07,0.13,0.28,0.52
Data_for_model/images/Crenated_10.tif,19,,Stressed,0.7866666666666666,Stressed,False,,-0.0022157439419356884,0.5641408836740677,0.01,0.0,0.20333333333333334,0.7866666666666666
Data_for_model/images/Crenated_10.tif,20,,Healthy,0.69,Healthy,False,,0.027839766895470075,0.7039774198869367,0.07666666666666666,0.0,0.69,0.23333333333333334
Data_for_model/images/Crenated_10.tif,21,,Stressed,0.5466666666666666,Stressed,True,low_confidence; ,0.3763395753601454,1.0196640347285406,0.03,0.02666666666666667,0.39666666666666667,0.5466666666666666
Data_for_model/images/Crenated_10.tif,22,,Crenated,0.9866666666666667,Crenated,False,,0.19765373614461712,0.2430024946545007,0.9866666666666667,0.0,0.0,0.013333333333333334
Data_for_model/images/Crenated_10.tif,24,,Stressed,0.4866666666666667,Stressed,True,low_confidence; ,0.07398494139232614,0.4862346699913626,0.2966666666666667,0.0,0.21666666666666667,0.4866666666666667
Data_for_model/images/Crenated_10.tif,25,,Healthy,0.5733333333333334,Healthy,True,low_confidence; healthy_but_irregular_or_textured; ,0.32672965883889893,0.7977084757259865,0.04,0.0033333333333333335,0.5733333333333334,0.38333333333333336
Data_for_model/images/Crenated_10.tif,28,,Crenated,0.6066666666666667,Crenated,True,crenated_but_low_crenation_score; ,0.09928598080974294,0.3262209775220502,0.6066666666666667,0.0,0.006666666666666667,0.38666666666666666
Data_for_model/images/Crenated_10.tif,29,,Stressed,0.93,Stressed,False,,0.23927854227453094,0.4591683023152212,0.04,0.0,0.03,0.93
Data_for_model/images/Crenated_10.tif,30,,Stressed,0.6966666666666667,Stressed,False,,0.15676796835547646,0.6477708928319414,0.08666666666666667,0.0,0.21666666666666667,0.6966666666666667
Data_for_model/images/Crenated_10.tif,31,,Stressed,0.5666666666666667,Stressed,True,low_confidence; ,0.2114556220475653,0.4187091744802134,0.41333333333333333,0.0,0.02,0.5666666666666667
Data_for_model/images/Crenated_10.tif,32,,Crenated,0.8866666666666667,Crenated,True,crenated_but_low_crenation_score; ,0.0541054055932072,0.407006698020619,0.8866666666666667,0.0,0.006666666666666667,0.10666666666666667
Data_for_model/images/Crenated_10.tif,33,Crenated,Crenated,0.86,Crenated,True,crenated_but_low_crenation_score; ,0.028063446376703438,0.3169609123819312,0.86,0.0,0.01,0.13
Data_for_model/images/Crenated_10.tif,34,,Healthy,0.9333333333333333,Healthy,False,,0.04473367005175022,0.8992218336511376,0.01,0.0,0.9333333333333333,0.056666666666666664
Data_for_model/images/Crenated_10.tif,35,,Crenated,0.9966666666666667,Crenated,False,,0.3851117575474359,0.2714480732681474,0.9966666666666667,0.0,0.0,0.0033333333333333335
Data_for_model/images/Crenated_10.tif,36,Crenated,Crenated,0.97,Crenated,False,,0.2941453729686938,0.2276252361082275,0.97,0.0,0.0033333333333333335,0.02666666666666667
Data_for_model/images/Crenated_10.tif,39,,Crenated,0.8833333333333333,Crenated,False,,0.3357060582789593,0.3104390491350535,0.8833333333333333,0.0,0.0033333333333333335,0.11333333333333333
Data_for_model/images/Crenated_10.tif,40,,Crenated,0.98,Crenated,True,crenated_but_low_crenation_score; ,0.12434043355018054,0.3058352692062262,0.98,0.0,0.0,0.02
Data_for_model/images/Crenated_10.tif,41,,Stressed,0.57,Stressed,True,low_confidence; ,0.2666342596493837,0.8722871038993643,0.056666666666666664,0.016666666666666666,0.3566666666666667,0.57
Data_for_model/images/Crenated_10.tif,44,,Stressed,0.7166666666666667,Stressed,False,,0.10023277905535433,0.4083333310899036,0.25666666666666665,0.0,0.02666666666666667,0.7166666666666667
Data_for_model/images/Crenated_10.tif,46,,Crenated,0.9933333333333333,Crenated,False,,0.5595053226397116,0.27232321144574,0.9933333333333333,0.0,0.0,0.006666666666666667
Data_for_model/images/Crenated_10.tif,47,Crenated,Crenated,0.96,Crenated,True,crenated_but_low_crenation_score; ,0.033586489994628876,0.3497905545253252,0.96,0.0,0.0033333333333333335,0.03666666666666667
Data_for_model/images/Crenated_10.tif,48,,Crenated,0.82,Crenated,False,,0.6742658663564912,0.3764282723997836,0.82,0.0,0.0033333333333333335,0.17666666666666667
Data_for_model/images/Crenated_10.tif,49,,Dead,0.8666666666666667,Dead,False,,0.039220516142483786,0.6471396088911877,0.0,0.8666666666666667,0.13,0.0033333333333333335
Data_for_model/images/Crenated_10.tif,51,,Crenated,0.8433333333333334,Crenated,False,,0.4589282842162645,0.373022599956257,0.8433333333333334,0.0033333333333333335,0.013333333333333334,0.14
Data_for_model/images/Crenated_10.tif,52,Crenated,Crenated,0.98,Crenated,False,,0.24328461621241926,0.2988899945707059,0.98,0.006666666666666667,0.0033333333333333335,0.01
Data_for_model/images/Crenated_10.tif,54,,Crenated,0.99,Crenated,False,,0.2860439352595797,0.2469197814945287,0.99,0.0,0.0,0.01
Data_for_model/images/Crenated_10.tif,55,,Crenated,0.9833333333333333,Crenated,False,,0.23351428512533268,0.2454722247581251,0.9833333333333333,0.0,0.006666666666666667,0.01
Data_for_model/images/Crenated_10.tif,56,,Crenated,0.9633333333333334,Crenated,False,,0.25033747061819445,0.2153680192593926,0.9633333333333334,0.0,0.0033333333333333335,0.03333333333333333
Data_for_model/images/Crenated_10.tif,57,,Dead,0.3233333333333333,Dead,True,low_confidence; uncertain_dead; ,0.22100946058727544,0.3934262684385204,0.20666666666666667,0.3233333333333333,0.21333333333333335,0.25666666666666665
Data_for_model/images/Crenated_10.tif,59,,Crenated,0.98,Crenated,False,,0.30908022781394173,0.2366842844238214,0.98,0.0,0.0033333333333333335,0.016666666666666666
Data_for_model/images/Crenated_10.tif,61,,Crenated,1.0,Crenated,False,,0.3651747606318225,0.2780968963472813,1.0,0.0,0.0,0.0
Data_for_model/images/Crenated_10.tif,64,,Crenated,0.9933333333333333,Crenated,False,,0.4349758459835992,0.2805269531654403,0.9933333333333333,0.0,0.0,0.006666666666666667
Data_for_model/images/Crenated_10.tif,65,Crenated,Crenated,0.9966666666666667,Crenated,False,,0.46490642639061497,0.2322396785519958,0.9966666666666667,0.0,0.0,0.0033333333333333335
Data_for_model/images/Crenated_10.tif,67,Crenated,Crenated,1.0,Crenated,False,,0.45471953325662506,0.2492440545889295,1.0,0.0,0.0,0.0
Data_for_model/images/Crenated_10.tif,68,Crenated,Crenated,1.0,Crenated,False,,0.2459127765503698,0.3030059667472169,1.0,0.0,0.0,0.0
Data_for_model/images/Crenated_10.tif,69,,Crenated,0.82,Crenated,False,,0.919094754197324,0.2920774495477076,0.82,0.013333333333333334,0.06,0.10666666666666667
Data_for_model/images/Crenated_10.tif,72,,Crenated,1.0,Crenated,False,,0.4747508109990344,0.2222293909785322,1.0,0.0,0.0,0.0
Data_for_model/images/Crenated_11.tif,1,,Stressed,0.7166666666666667,Stressed,False,,0.09106051951047112,0.6165916276679958,0.02666666666666667,0.0,0.25666666666666665,0.7166666666666667
Data_for_model/images/Crenated_11.tif,2,,Healthy,0.8,Healthy,True,healthy_but_irregular_or_textured; ,0.09269650757278802,0.8364644337068963,0.006666666666666667,0.0,0.8,0.19333333333333333
Data_for_model/images/Crenated_11.tif,3,,Healthy,0.6833333333333333,Healthy,True,healthy_but_irregular_or_textured; ,0.06713196446031644,0.7808035529717146,0.02666666666666667,0.0,0.6833333333333333,0.29
Data_for_model/images/Crenated_11.tif,5,,Stressed,0.6966666666666667,Stressed,False,,0.0981754237479523,0.5138574849134885,0.1,0.0,0.20333333333333334,0.6966666666666667
Data_for_model/images/Crenated_11.tif,6,,Stressed,0.7733333333333333,Stressed,False,,0.01637391069903038,0.5144080448016761,0.006666666666666667,0.0,0.22,0.7733333333333333
Data_for_model/images/Crenated_11.tif,7,,Healthy,0.94,Healthy,True,healthy_but_irregular_or_textured; ,0.06804714423984093,0.8979295743835958,0.006666666666666667,0.0033333333333333335,0.94,0.05
Data_for_model/images/Crenated_11.tif,8,Stressed,Stressed,0.9333333333333333,Stressed,False,,0.07693839037984151,0.6185249978886144,0.0033333333333333335,0.0,0.06333333333333334,0.9333333333333333
Data_for_model/images/Crenated_11.tif,9,,Stressed,0.6333333333333333,Stressed,False,,0.20269074079570237,1.050135285451304,0.14,0.04,0.18666666666666668,0.6333333333333333
Data_for_model/images/Crenated_11.tif,10,Stressed,Stressed,0.8966666666666666,Stressed,False,,0.00927402459615323,0.5595929198327054,0.02,0.0,0.08333333333333333,0.8966666666666666
Data_for_model/images/Crenated_11.tif,11,Stressed,Stressed,0.97,Stressed,False,,0.03344395663264366,0.4631308227950355,0.006666666666666667,0.0,0.023333333333333334,0.97
Data_for_model/images/Crenated_11.tif,12,,Stressed,0.8266666666666667,Stressed,False,,0.017084425009926463,0.4870032529738096,0.08,0.0,0.09333333333333334,0.8266666666666667
Data_for_model/images/Crenated_11.tif,13,,Healthy,0.7733333333333333,Healthy,False,,0.054108483730995305,0.7932066766655057,0.03333333333333333,0.0033333333333333335,0.7733333333333333,0.19
Data_for_model/images/Crenated_11.tif,14,Stressed,Stressed,0.81,Stressed,False,,0.2846227230329931,0.4509012349529345,0.18333333333333332,0.0,0.006666666666666667,0.81
Data_for_model/images/Crenated_11.tif,15,Stressed,Stressed,0.9133333333333333,Stressed,False,,0.17437595055280208,0.5781956501486568,0.0033333333333333335,0.0,0.08333333333333333,0.9133333333333333
Data_for_model/images/Crenated_11.tif,16,,Healthy,0.78,Healthy,True,healthy_but_irregular_or_textured; ,0.06508749674632752,0.8054328473508061,0.02666666666666667,0.0,0.78,0.19333333333333333
Data_for_model/images/Crenated_11.tif,17,,Stressed,0.8466666666666667,Stressed,False,,0.08738564379439606,0.645709229536957,0.01,0.0,0.14333333333333334,0.8466666666666667
Data_for_model/images/Crenated_11.tif,18,,Healthy,0.6266666666666667,Healthy,True,healthy_but_irregular_or_textured; ,0.059365476409624196,0.7372940182182559,0.01,0.0,0.6266666666666667,0.36333333333333334
Data_for_model/images/Crenated_11.tif,19,Stressed,Stressed,0.92,Stressed,False,,0.18702445697554781,0.5313734703861426,0.07,0.0,0.01,0.92
Data_for_model/images/Crenated_11.tif,21,Stressed,Stressed,0.9133333333333333,Stressed,False,,0.17367849141450353,0.4441261444285553,0.07333333333333333,0.0,0.013333333333333334,0.9133333333333333
Data_for_model/images/Crenated_11.tif,22,,Healthy,0.6033333333333334,Healthy,True,healthy_but_irregular_or_textured; ,0.06975238554312002,0.7820495487721874,0.09333333333333334,0.0,0.6033333333333334,0.30333333333333334
Data_for_model/images/Crenated_11.tif,23,Stressed,Stressed,0.9666666666666667,Stressed,False,,0.09479804599039798,0.457690236905044,0.006666666666666667,0.0,0.02666666666666667,0.9666666666666667
Data_for_model/images/Crenated_11.tif,24,Stressed,Stressed,0.82,Stressed,False,,0.1996049805852863,0.3527264055908009,0.13333333333333333,0.0,0.04666666666666667,0.82
Data_for_model/images/Crenated_11.tif,25,,Stressed,0.5066666666666667,Stressed,True,low_confidence; ,0.2904393218521021,0.7239766341563143,0.06333333333333334,0.006666666666666667,0.42333333333333334,0.5066666666666667
Data_for_model/images/Crenated_11.tif,26,Stressed,Stressed,0.9533333333333334,Stressed,False,,0.07300910213410572,0.5829979818535317,0.0,0.0,0.04666666666666667,0.9533333333333334
Data_for_model/images/Crenated_11.tif,29,Stressed,Stressed,0.79,Stressed,False,,0.20535724586848647,0.5541700374974026,0.20333333333333334,0.0,0.006666666666666667,0.79
Data_for_model/images/Crenated_11.tif,30,,Stressed,0.5033333333333333,Stressed,True,low_confidence; ,0.059743574861462756,0.6260686602311986,0.05,0.0,0.44666666666666666,0.5033333333333333
Data_for_model/images/Crenated_11.tif,31,Crenated,Crenated,0.71,Crenated,True,crenated_but_low_crenation_score; ,0.08149772487052509,0.4770072587901036,0.71,0.0,0.006666666666666667,0.2833333333333333
Data_for_model/images/Crenated_11.tif,32,Crenated,Crenated,0.7633333333333333,Crenated,False,,0.4123576258656205,0.4796860387260929,0.7633333333333333,0.0,0.023333333333333334,0.21333333333333335
Data_for_model/images/Crenated_11.tif,33,Crenated,Crenated,0.8833333333333333,Crenated,True,crenated_but_low_crenation_score; ,0.10780569023843156,0.3310535075247497,0.8833333333333333,0.0,0.0,0.11666666666666667
Data_for_model/images/Crenated_11.tif,34,Crenated,Crenated,0.95,Crenated,True,crenated_but_low_crenation_score; ,0.07467794091398039,0.3588002019841739,0.95,0.0,0.0033333333333333335,0.04666666666666667
Data_for_model/images/Crenated_11.tif,35,,Healthy,0.6433333333333333,Healthy,True,healthy_but_irregular_or_textured; ,0.060637082914855256,0.6882533599184691,0.0033333333333333335,0.0,0.6433333333333333,0.35333333333333333
Data_for_model/images/Crenated_11.tif,36,,Crenated,0.9966666666666667,Crenated,False,,0.24086347715451117,0.3368661221115921,0.9966666666666667,0.0,0.0,0.0033333333333333335
Data_for_model/images/Crenated_11.tif,38,,Stressed,0.8133333333333334,Stressed,False,,0.09263968216457741,0.3943781268904585,0.08333333333333333,0.0,0.10333333333333333,0.8133333333333334
Data_for_model/images/Crenated_11.tif,39,Crenated,Crenated,0.9833333333333333,Crenated,False,,0.6464849188822216,0.2641170842948288,0.9833333333333333,0.0,0.0,0.016666666666666666
Data_for_model/images/Crenated_11.tif,40,Stressed,Stressed,0.8433333333333334,Stressed,False,,0.2369145782771449,0.3987987422503588,0.13,0.0,0.02666666666666667,0.8433333333333334
Data_for_model/images/Crenated_11.tif,41,,Healthy,0.6333333333333333,Healthy,False,,0.04462776402213686,0.6370376448260897,0.013333333333333334,0.0033333333333333335,0.6333333333333333,0.35
Data_for_model/images/Crenated_11.tif,42,Crenated,Crenated,0.7933333333333333,Crenated,False,,0.32791452355999917,0.3899646042697115,0.7933333333333333,0.0,0.0033333333333333335,0.20333333333333334
Data_for_model/images/Crenated_11.tif,43,Crenated,Crenated,0.9733333333333334,Crenated,False,,0.3841023590711612,0.2557531270212334,0.9733333333333334,0.0,0.0,0.02666666666666667
Data_for_model/images/Crenated_11.tif,45,,Crenated,0.86,Crenated,False,,0.3200339727394037,0.3568390469538887,0.86,0.0,0.01,0.13
Data_for_model/images/Crenated_11.tif,46,Crenated,Crenated,0.71,Crenated,False,,0.1409659294476473,0.4289624029732435,0.71,0.0,0.006666666666666667,0.2833333333333333
Data_for_model/images/Crenated_11.tif,48,,Crenated,0.99,Crenated,False,,0.19447255849786194,0.2994225981189364,0.99,0.0,0.0,0.01
Data_for_model/images/Crenated_11.tif,49,,Healthy,0.8066666666666666,Healthy,True,healthy_but_irregular_or_textured; ,0.06579236927470611,0.6914560278018084,0.006666666666666667,0.013333333333333334,0.8066666666666666,0.17333333333333334
Data_for_model/images/Crenated_11.tif,50,,Crenated,1.0,Crenated,True,crenated_but_low_crenation_score; ,0.12107506102313248,0.2558446255103836,1.0,0.0,0.0,0.0
Data_for_model/images/Crenated_11.tif,51,Crenated,Crenated,0.95,Crenated,False,,0.3079927464863992,0.3469883760685117,0.95,0.0,0.006666666666666667,0.043333333333333335
Data_for_model/images/Crenated_11.tif,53,,Crenated,0.46,Crenated,True,low_confidence; ,0.20229823708216066,0.3974601518259721,0.46,0.0,0.11666666666666667,0.42333333333333334
Data_for_model/images/Crenated_11.tif,54,,Crenated,1.0,Crenated,False,,0.36702364816847277,0.3188494813684716,1.0,0.0,0.0,0.0
Data_for_model/images/Crenated_11.tif,60,Crenated,Crenated,0.99,Crenated,False,,0.297554547198416,0.3764479336627886,0.99,0.0,0.0,0.01
Data_for_model/images/Crenated_11.tif,62,,Crenated,0.94,Crenated,False,,0.5970861506183716,0.2093123653952529,0.94,0.0,0.006666666666666667,0.05333333333333334
Data_for_model/images/Crenated_11.tif,63,Crenated,Crenated,0.9966666666666667,Crenated,True,crenated_but_low_crenation_score; ,0.1280239098454764,0.220940979177062,0.9966666666666667,0.0,0.0,0.0033333333333333335
Data_for_model/images/Crenated_11.tif,65,Crenated,Crenated,0.9833333333333333,Crenated,False,,0.6623841014484871,0.2963428643736088,0.9833333333333333,0.0,0.0,0.016666666666666666
Data_for_model/images/Crenated_11.tif,66,Crenated,Crenated,0.9966666666666667,Crenated,False,,0.478930603909261,0.2856613310966797,0.9966666666666667,0.0,0.0,0.0033333333333333335
Data_for_model/images/Crenated_11.tif,67,Crenated,Crenated,1.0,Crenated,False,,0.536950946275687,0.2623718037402932,1.0,0.0,0.0,0.0
Data_for_model/images/Crenated_12.tif,2,Stressed,Stressed,0.93,Stressed,False,,0.015957180665282955,0.460326685604177,0.0,0.0,0.07,0.93
Data_for_model/images/Crenated_12.tif,4,Healthy,Healthy,0.9366666666666666,Healthy,True,healthy_but_irregular_or_textured; ,0.10298394122212362,0.7694668557027093,0.0033333333333333335,0.0,0.9366666666666666,0.06
Data_for_model/images/Crenated_12.tif,5,,Stressed,0.7866666666666666,Stressed,False,,0.10737482556387323,0.6833903804896191,0.016666666666666666,0.0,0.19666666666666666,0.7866666666666666
Data_for_model/images/Crenated_12.tif,7,,Stressed,0.8433333333333334,Stressed,False,,0.23309704552063615,0.4818662327098668,0.09666666666666666,0.0,0.06,0.8433333333333334
Data_for_model/images/Crenated_12.tif,8,Healthy,Healthy,0.73,Healthy,False,,0.03199824705749532,0.6488050778435609,0.0033333333333333335,0.0,0.73,0.26666666666666666
Data_for_model/images/Crenated_12.tif,9,,Stressed,0.9133333333333333,Stressed,False,,0.12432612287209877,0.4667858473012116,0.016666666666666666,0.0,0.07,0.9133333333333333
Data_for_model/images/Crenated_12.tif,10,Stressed,Stressed,0.9133333333333333,Stressed,False,,0.07406859169581803,0.5544761163597336,0.02666666666666667,0.0,0.06,0.9133333333333333
Data_for_model/images/Crenated_12.tif,11,,Stressed,0.5933333333333334,Stressed,True,low_confidence; ,0.08548466381681818,0.6246177564512689,0.36666666666666664,0.0,0.04,0.5933333333333334
