image,cell_id,label,cv_prediction,cv_confidence,correct,cv_prob_Crenated,cv_prob_Dead,cv_prob_Healthy,cv_prob_Stressed,custom_texture_entropy_std,crenation_radial_variation,crenation_max_radial_deviation
Data_for_model/images/Crenated_10.tif,67,Crenated,Crenated,0.9999998398875648,True,0.9999998398875648,5.66412147756469e-09,1.8219486262792918e-09,1.526263653111654e-07,0.2492440545889295,0.0998117293691933,0.5548896753492174
Data_for_model/images/Crenated_10.tif,68,Crenated,Crenated,0.9999999656431086,True,0.9999999656431086,2.399360710817945e-09,8.514491092393857e-10,3.110608175487841e-08,0.3030059667472169,0.0740065734336414,0.4927157588939536
Data_for_model/images/Crenated_11.tif,8,Stressed,Stressed,0.7672594110281896,True,6.428154393155536e-07,2.833836463651023e-07,0.23273966277272473,0.7672594110281896,0.6185249978886144,0.051956768876631,0.4491036042525053
Data_for_model/images/Crenated_11.tif,10,Stressed,Stressed,0.9861567119030391,True,1.3045894796431189e-05,1.9100216108308107e-06,0.013828332180553524,0.9861567119030391,0.5595929198327054,0.0482229828945058,0.4215941359793821
Data_for_model/images/Crenated_11.tif,11,Stressed,Stressed,0.9999911845317078,True,6.706356671237437e-07,3.5204295838593416e-07,7.792789666662158e-06,0.9999911845317078,0.4631308227950355,0.0541441734946011,0.4267496794270772
Data_for_model/images/Crenated_11.tif,14,Stressed,Stressed,0.5276340745397141,True,0.47235256539105996,9.5909421723609e-06,3.7691270534986693e-06,0.5276340745397141,0.4509012349529345,0.0744887814738393,0.518051536853712
Data_for_model/images/Crenated_11.tif,15,Stressed,Stressed,0.9296848057705884,True,2.268653320643496e-05,1.42207406134528e-05,0.07027828695559181,0.9296848057705884,0.5781956501486568,0.0589260492741598,0.4869354754392354
Data_for_model/images/Crenated_11.tif,19,Stressed,Stressed,0.9998802153483713,True,0.00010896456551266229,2.945229057427518e-06,7.874857058635097e-06,0.9998802153483713,0.5313734703861426,0.0655488662824714,0.4833635803678873
Data_for_model/images/Crenated_11.tif,21,Stressed,Crenated,0.6185240904805364,False,0.6185240904805364,1.4710472068563613e-05,2.122850159430316e-05,0.3814399705458008,0.4441261444285553,0.0549950904655265,0.4919403780412759
Data_for_model/images/Crenated_11.tif,23,Stressed,Stressed,0.9999945055797946,True,5.459586584381322e-07,3.390106835447907e-07,4.609450863470102e-06,0.9999945055797946,0.457690236905044,0.0549460412401389,0.458846972109813
Data_for_model/images/Crenated_11.tif,24,Stressed,Stressed,0.9648677000157543,True,0.0350540213845598,3.5718303740959324e-05,4.2560295944862725e-05,0.9648677000157543,0.3527264055908009,0.0659933623107845,0.4883288725820512
Data_for_model/images/Crenated_11.tif,26,Stressed,Stressed,0.9999568162144822,True,1.5518044222925088e-07,9.439073253355248e-08,4.293421434305168e-05,0.9999568162144822,0.5829979818535317,0.0564365428486165,0.4419138393582307
Data_for_model/images/Crenated_11.tif,29,Stressed,Stressed,0.9994465935971933,True,0.0005449134646333443,2.4279019623065906e-06,6.065036210963846e-06,0.9994465935971933,0.5541700374974026,0.0761959530366215,0.4749317785811048
Data_for_model/images/Crenated_11.tif,31,Crenated,Stressed,0.9939676528037623,False,0.006002150894938945,7.586446127909705e-06,2.260985517084921e-05,0.9939676528037623,0.4770072587901036,0.0611580073937445,0.4370553296055154
Data_for_model/images/Crenated_11.tif,32,Crenated,Crenated,0.9983564191559141,True,0.9983564191559141,3.8595172286283454e-07,1.4214273709413342e-07,0.001643052749625869,0.4796860387260929,0.0969026612291624,0.545796643255629
Data_for_model/images/Crenated_11.tif,33,Crenated,Crenated,0.6795770287609066,True,0.6795770287609066,2.181765472827586e-06,2.4335274039304217e-06,0.3204183559462167,0.3310535075247497,0.0515267945685011,0.4655612793118643
Data_for_model/images/Crenated_11.tif,34,Crenated,Crenated,0.999976644338521,True,0.999976644338521,7.802793806457175e-08,8.620623606880247e-08,2.3191427305037784e-05,0.3588002019841739,0.051675979683194,0.4438658038278886
Data_for_model/images/Crenated_11.tif,39,Crenated,Crenated,0.9999992235532302,True,0.9999992235532302,1.147180494227567e-08,3.845969008907955e-09,7.611289957728592e-07,0.2641170842948288,0.1063566385663517,0.6453279066928586
Data_for_model/images/Crenated_11.tif,40,Stressed,Stressed,0.9966236628956768,True,0.00337148270290925,2.533876105716533e-06,2.3205253081758144e-06,0.9966236628956768,0.3987987422503588,0.0625414970072786,0.514847982745919
Data_for_model/images/Crenated_11.tif,42,Crenated,Crenated,0.9867776588596474,True,0.9867776588596474,3.2919546739291405e-07,1.2006177691840004e-07,0.013221891883108518,0.3899646042697115,0.0849503096247462,0.5255951736749049
Data_for_model/images/Crenated_11.tif,43,Crenated,Crenated,0.999996637900267,True,0.999996637900267,9.514841728434258e-09,5.441589097591454e-09,3.34714330206625e-06,0.2557531270212334,0.0788321041478947,0.5585664555511082
Data_for_model/images/Crenated_11.tif,46,Crenated,Stressed,0.6838272352749668,False,0.31616505749722995,4.393592081358223e-06,3.3136357218245275e-06,0.6838272352749668,0.4289624029732435,0.0748897178412979,0.4443292924844899
Data_for_model/images/Crenated_11.tif,51,Crenated,Crenated,0.9996655044624695,True,0.9996655044624695,4.8866851401038984e-08,1.6331216033709594e-08,0.00033443033946294574,0.3469883760685117,0.0694445787638833,0.5381676975171996
Data_for_model/images/Crenated_11.tif,60,Crenated,Crenated,0.9997561326856264,True,0.9997561326856264,2.871246923847473e-08,1.3318006709771636e-08,0.00024382528389755814,0.3764479336627886,0.0902532416672995,0.4969480007940998
Data_for_model/images/Crenated_11.tif,63,Crenated,Crenated,0.9999999665055115,True,0.9999999665055115,1.1066654379130366e-09,3.14276540737811e-10,3.207354653783372e-08,0.220940979177062,0.0624509311242752,0.4536506567045967
Data_for_model/images/Crenated_11.tif,65,Crenated,Crenated,0.9999998534620437,True,0.9999998534620437,3.380382150547545e-09,9.58936490911633e-10,1.421986376714358e-07,0.2963428643736088,0.118470754098878,0.6379095955883876
Data_for_model/images/Crenated_11.tif,66,Crenated,Crenated,0.99999991171278,True,0.99999991171278,3.871458673423622e-09,7.073129011790823e-10,8.370844847082789e-08,0.2856613310966797,0.1134288097976296,0.5386123511344372
Data_for_model/images/Crenated_11.tif,67,Crenated,Crenated,0.9999999275991599,True,0.9999999275991599,1.816170996306658e-09,2.508555981324557e-10,7.033381335238434e-08,0.2623718037402932,0.1262976104900761,0.5594069643794736
Data_for_model/images/Crenated_12.tif,2,Stressed,Stressed,0.9999854947751567,True,4.843736513458478e-06,1.3395997736594395e-06,8.32188855618594e-06,0.9999854947751567,0.460326685604177,0.0490386100645614,0.4253179444165536
Data_for_model/images/Crenated_12.tif,4,Healthy,Healthy,0.7122152024419001,True,4.653942563386606e-06,9.248799871961907e-06,0.7122152024419001,0.28777089481566454,0.7694668557027093,0.0517561531964111,0.462367261499308
Data_for_model/images/Crenated_12.tif,8,Healthy,Stressed,0.9996439403049205,False,7.194711005304772e-07,8.787752423036008e-07,0.0003544614487367042,0.9996439403049205,0.6488050778435609,0.0479372678668417,0.4315032936709311
Data_for_model/images/Crenated_12.tif,10,Stressed,Stressed,0.9997886453528425,True,6.126824580144975e-05,5.631165285279593e-06,0.00014445523607088388,0.9997886453528425,0.5544761163597336,0.0498859995680219,0.4506736584119021
Data_for_model/images/Crenated_12.tif,15,Healthy,Stressed,0.9999913384673927,False,2.668262848223063e-06,2.713692631789057e-06,3.2795771271310894e-06,0.9999913384673927,0.5845670919586989,0.0585949357440481,0.4699262117227453
Data_for_model/images/Crenated_12.tif,21,Stressed,Stressed,0.9999729125837866,True,1.078090859620914e-05,2.0640158691427652e-07,1.6100106030161727e-05,0.9999729125837866,0.5863748842366533,0.0514841027993704,0.4320611116134447
Data_for_model/images/Crenated_12.tif,24,Crenated,Stressed,0.5961012838547098,False,0.40388933056197995,5.102333384977847e-06,4.283249925295871e-06,0.5961012838547098,0.366996234310924,0.06120792452355,0.515921405018907
Data_for_model/images/Crenated_12.tif,26,Stressed,Stressed,0.9999906322025187,True,1.252179895652066e-07,1.7195346446684816e-07,9.070626027222026e-06,0.9999906322025187,0.6125092951949705,0.0703962408338988,0.478651729368078
Data_for_model/images/Crenated_12.tif,29,Stressed,Stressed,0.9999053742123407,True,8.752588547143919e-05,2.7856825424214106e-06,4.314219645318886e-06,0.9999053742123407,0.3594573147100142,0.0506251745266667,0.4495722695954919
Data_for_model/images/Crenated_12.tif,31,Stressed,Stressed,0.9999962626891916,True,1.1825785259286145e-07,7.798360662185053e-08,3.5410693491276266e-06,0.9999962626891916,0.578448912134712,0.056216434684984,0.4728265820919716
Data_for_model/images/Crenated_12.tif,32,Stressed,Stressed,0.9999276917625175,True,1.4666246900564838e-05,2.4611739157165473e-05,3.3030251424710845e-05,0.9999276917625175,0.601778912720892,0.074482275341887,0.4742679627800353
Data_for_model/images/Crenated_12.tif,34,Crenated,Crenated,0.9999804068862517,True,0.9999804068862517,3.0764586004696693e-09,1.199037399044063e-09,1.958883825232741e-05,0.3253034093007932,0.0941885907328549,0.5527032286958175
Data_for_model/images/Crenated_12.tif,35,Healthy,Healthy,0.9999833233286162,True,2.8873564736522257e-07,1.623191048347297e-08,0.9999833233286162,1.637170382596987e-05,0.8577113010845847,0.0622230570236815,0.4369998752922989
Data_for_model/images/Crenated_12.tif,36,Stressed,Healthy,0.7040633881779524,False,0.028631595131417005,0.004257717364489757,0.7040633881779524,0.26304729932614085,0.9023248759103808,0.0594561123579757,0.4804849594002179
Data_for_model/images/Crenated_12.tif,37,Stressed,Stressed,0.9996916831749044,True,9.182849544031558e-06,1.6897392054795927e-06,0.00029744423634606957,0.9996916831749044,0.6659891273223105,0.1079691926219708,0.4911591553487601
Data_for_model/images/Crenated_12.tif,45,Crenated,Stressed,0.9995598629713978,False,0.00038018471234418504,3.9460031767230446e-05,2.0492284490762545e-05,0.9995598629713978,0.5427086387441682,0.0954905201533802,0.5021035087852284
Data_for_model/images/Crenated_12.tif,48,Crenated,Stressed,0.773063506419805,False,0.22693306667505367,2.204735657244415e-06,1.2221694840348704e-06,0.773063506419805,0.3421702441320056,0.0658583921621442,0.4667073611238555
Data_for_model/images/Crenated_12.tif,50,Crenated,Crenated,0.9999978484818407,True,0.9999978484818407,1.190839484091401e-08,5.040758737713363e-09,2.1345690056677563e-06,0.2221383524810895,0.090003579860808,0.5035184620142193
Data_for_model/images/Crenated_12.tif,52,Crenated,Crenated,0.9999976677383142,True,0.9999976677383142,8.882765003047914e-09,5.730425571099421e-09,2.317648495187763e-06,0.3081956347698538,0.0926600427864431,0.4776504728881406
Data_for_model/images/Crenated_12.tif,58,Crenated,Crenated,0.9999999440893343,True,0.9999999440893343,1.983987189587075e-09,6.891660790890473e-10,5.323751263285331e-08,0.2376783338572438,0.0982362942631269,0.473808599418033
Data_for_model/images/Crenated_12.tif,69,Crenated,Crenated,0.9999999053492045,True,0.9999999053492045,1.7379597294738731e-09,1.9573739002538645e-09,9.095546189742319e-08,0.2733431323818886,0.0485462151819793,0.4322458858982755
Data_for_model/images/Crenated_12.tif,72,Crenated,Crenated,0.8820949158871968,True,0.8820949158871968,8.381078147576974e-05,0.0001258383278938172,0.11769543500343349,0.6399279681832551,0.0626967275723286,0.5517525786226228
Data_for_model/images/Crenated_12.tif,83,Crenated,Crenated,0.999999676639943,True,0.999999676639943,3.602961347098138e-09,2.296494485130451e-09,3.174606010699872e-07,0.2250707328314986,0.0668573652080248,0.5143118861280209
Data_for_model/images/Crenated_13.tif,1,Stressed,Stressed,0.997737241943597,True,0.0022164443129792867,1.1453793419560699e-05,3.4859950004171026e-05,0.997737241943597,0.5239551954984021,0.0628117144931241,0.4396351146781269
Data_for_model/images/Crenated_13.tif,2,Healthy,Stressed,0.9910660956463148,False,2.4945955504985377e-06,3.43807768292174e-06,0.008927971680451665,0.9910660956463148,0.6455909147487308,0.0516062215452271,0.4493397448700337
Data_for_model/images/Crenated_13.tif,4,Healthy,Stressed,0.9999738342692059,False,5.467608626997302e-06,6.9749340217434344e-06,1.3723188145261758e-05,0.9999738342692059,0.6714013373388928,0.0539689726266235,0.4773466946379077
Data_for_model/images/Crenated_13.tif,7,Stressed,Stressed,0.9999454800857268,True,4.624941298461805e-05,4.12520152094631e-06,4.145299767586268e-06,0.9999454800857268,0.4387762403003387,0.0614289043951477,0.4912971764779251
Data_for_model/images/Crenated_13.tif,8,Healthy,Healthy,0.9994612450350219,True,1.8583094981045726e-07,2.703275621443169e-07,0.9994612450350219,0.0005382988064661666,0.792970241315712,0.0525803829412897,0.4330527596576731
Data_for_model/images/Crenated_13.tif,9,Stressed,Stressed,0.9987056856332067,True,6.02008326880281e-07,8.082932424447525e-07,0.00129290406522405,0.9987056856332067,0.583552247600173,0.0523700655725284,0.448559961918885
Data_for_model/images/Crenated_13.tif,13,Healthy,Stressed,0.9916926495778843,False,6.799433204417236e-06,5.788784753977183e-06,0.008294762204157216,0.9916926495778843,0.615719099778601,0.0505799666406616,0.434764286703404
Data_for_model/images/Crenated_13.tif,27,Stressed,Stressed,0.9998727883044033,True,0.00011556036151030488,2.077024823252344e-06,9.574309263191941e-06,0.9998727883044033,0.5454150640862341,0.0726716155065074,0.5005427767065782
Data_for_model/images/Crenated_13.tif,33,Stressed,Stressed,0.9999952364554515,True,3.3505215023071547e-06,3.3863989396433637e-07,1.0743831522445946e-06,0.9999952364554515,0.4458477557459278,0.0530056536536526,0.4650871862871332
Data_for_model/images/Crenated_13.tif,38,Stressed,Stressed,0.9994330333898274,True,3.3434448123798536e-07,3.32382708038616e-07,0.0005662998829833927,0.9994330333898274,0.473100192673785,0.0512609997905696,0.4337041900437771
Data_for_model/images/Crenated_13.tif,40,Crenated,Crenated,0.9153746055794703,True,0.9153746055794703,2.735677581559101e-06,1.6698135363493552e-06,0.08462098892941168,0.4537641848116963,0.068807331210411,0.4505231141730101
Data_for_model/images/Crenated_13.tif,41,Stressed,Stressed,0.999955481536061,True,8.507004716294194e-07,1.0361333493272466e-06,4.263163011822031e-05,0.999955481536061,0.5364411894298973,0.0669133062881767,0.4485285414147077
Data_for_model/images/Crenated_13.tif,46,Stressed,Stressed,0.9914480752390211,True,0.008288392108308272,0.0001957642881329729,6.776836453761055e-05,0.9914480752390211,0.4077967534571685,0.0576047519808637,0.478068257249367
Data_for_model/images/Crenated_13.tif,47,Stressed,Stressed,0.9999410356257468,True,5.2914415679588666e-05,2.1675948276976386e-06,3.8823637458751514e-06,0.9999410356257468,0.4619737538815618,0.0515656497071575,0.4404665636502498
Data_for_model/images/Crenated_13.tif,51,Crenated,Stressed,0.9995630416666722,False,0.00043389006665652734,1.6538445324231304e-06,1.4144221387845215e-06,0.9995630416666722,0.409800615907987,0.0823953823031215,0.4999985078181758
Data_for_model/images/Crenated_13.tif,53,Crenated,Crenated,0.9999910254693427,True,0.9999910254693427,3.002645296907598e-08,3.8742969804830316e-08,8.905761234470324e-06,0.2681523688667502,0.0594934333297554,0.4515595107679019
Data_for_model/images/Crenated_13.tif,54,Crenated,Crenated,0.9999995245948501,True,0.9999995245948501,2.2955034856114286e-09,1.20537193670695e-09,4.7190427453129626e-07,0.2433508818570167,0.0939803935125556,0.5091724683726797
Data_for_model/images/Crenated_13.tif,69,Crenated,Crenated,0.9999997216574179,True,0.9999997216574179,2.617855151974909e-09,1.4014418952466218e-09,2.743232850329073e-07,0.263694637938958,0.0613187825894439,0.5096816567769473
Data_for_model/images/Crenated_13.tif,70,Crenated,Crenated,0.9999999865641489,True,0.9999999865641489,7.506427674970767e-10,4.883139216815182e-10,1.2196894437593074e-08,0.2709165033237846,0.0543915950531847,0.4687527536791326
Data_for_model/images/Crenated_14.tif,1,Stressed,Stressed,0.9840397708179812,True,1.5752529571257327e-05,2.97604997860036e-06,0.015941500602468843,0.9840397708179812,0.6625076743130617,0.049018920492342,0.4177346915039727
Data_for_model/images/Crenated_14.tif,5,Healthy,Stressed,0.9998270540561733,False,0.00010067062007358079,1.839429636694127e-06,7.043589411630306e-05,0.9998270540561733,0.6174417396103954,0.048163879742804,0.427185633570831
Data_for_model/images/Crenated_14.tif,6,Stressed,Stressed,0.999995938397196,True,9.068151264429802e-07,2.3729397471697892e-07,2.9174937028312034e-06,0.999995938397196,0.5697208662424108,0.0841933634811331,0.4542241885420998
Data_for_model/images/Crenated_14.tif,7,Healthy,Healthy,0.9997723136411145,True,9.888326308333385e-08,5.407397553443432e-07,0.9997723136411145,0.00022704673586689092,0.920152998059514,0.0632222944309297,0.4415436652808474
Data_for_model/images/Crenated_14.tif,8,Healthy,Healthy,0.9999314364894245,True,3.0960097980687446e-06,5.632971128165784e-05,0.9999314364894245,9.137789495765601e-06,0.8195899945716114,0.0490476566024463,0.4231857546075258
Data_for_model/images/Crenated_14.tif,12,Crenated,Stressed,0.9999848102367334,False,1.4771168754383351e-05,2.2495567487270837e-07,1.9363883740928692e-07,0.9999848102367334,0.4166068809561378,0.0627235451749643,0.4551779910263989
Data_for_model/images/Crenated_14.tif,15,Stressed,Stressed,0.9999309145136682,True,3.3415688088187525e-06,6.26455381153359e-07,6.511746214194953e-05,0.9999309145136682,0.4610594204289538,0.053128750283336,0.4488972984470128
Data_for_model/images/Crenated_14.tif,17,Crenated,Stressed,0.9982363127494174,False,0.0017632136801381886,2.4452997295754643e-07,2.290404715207907e-07,0.9982363127494174,0.3516803987369061,0.0578148457025888,0.4792397612811875
Data_for_model/images/Crenated_14.tif,20,Healthy,Stressed,0.9999978889595708,False,2.349845946917599e-08,4.755030282047428e-08,2.039991667102558e-06,0.9999978889595708,0.6002973849959962,0.0505011504752097,0.4353231378127797
Data_for_model/images/Crenated_14.tif,23,Stressed,Stressed,0.9999994330108424,True,1.8797597768140895e-08,6.146399307400344e-08,4.867275669196085e-07,0.9999994330108424,0.5234759295885908,0.0508656356685989,0.4289321853619628
Data_for_model/images/Crenated_14.tif,24,Healthy,Healthy,0.9183643615538771,True,3.668105753577291e-08,9.804607859613534e-08,0.9183643615538771,0.08163550371898667,0.8498398318894894,0.0540476196818667,0.4503547237712536
Data_for_model/images/Crenated_14.tif,30,Stressed,Stressed,0.9996294831386258,True,0.0003653036728521918,2.0826918493194457e-06,3.130496672780061e-06,0.9996294831386258,0.5219041745391078,0.0569955137309866,0.4711351778216125
Data_for_model/images/Crenated_14.tif,36,Stressed,Stressed,0.5816118148177577,True,0.4183785032167226,3.5447413438344116e-06,6.137224175831189e-06,0.5816118148177577,0.3690834498120571,0.0765042568490368,0.5113896957805628
Data_for_model/images/Crenated_14.tif,38,Stressed,Crenated,0.6427672044499335,False,0.6427672044499335,7.455094521301379e-06,1.317994432658357e-05,0.3572121605112186,0.4935974455014225,0.0495726482353472,0.4340841900632465
Data_for_model/images/Crenated_14.tif,42,Stressed,Stressed,0.9958313479336133,True,0.004160288538940041,4.42985466084724e-06,3.933672785884497e-06,0.9958313479336133,0.3457992634915561,0.051359111211209,0.4302176476062314
Data_for_model/images/Crenated_14.tif,48,Crenated,Crenated,0.9999957493488251,True,0.9999957493488251,1.003515025023547e-08,1.074948506895974e-08,4.22986653956723e-06,0.2826954436553482,0.0502059896820377,0.4319020928046996
Data_for_model/images/Crenated_14.tif,49,Crenated,Stressed,0.9720664901695021,False,0.027913027113576305,1.2810294434518739e-05,7.672422487107065e-06,0.9720664901695021,0.512233198419593,0.0860631295610134,0.463342289344655
Data_for_model/images/Crenated_14.tif,50,Crenated,Crenated,0.9999999674013276,True,0.9999999674013276,1.6827077796949297e-09,1.2999813523701784e-09,2.961598339071011e-08,0.2880389927133494,0.0971122266170287,0.4878654046612792
Data_for_model/images/Crenated_14.tif,53,Stressed,Stressed,0.5944604035991117,True,0.40536876253402776,5.491555940850395e-05,0.00011591830745194538,0.5944604035991117,0.6281814120343389,0.1156850449678568,0.5125347121187217
Data_for_model/images/Crenated_14.tif,54,Crenated,Crenated,0.9999999441995597,True,0.9999999441995597,2.072629142867946e-09,7.565488471492875e-10,5.297126235757793e-08,0.2290137641896443,0.0798081047562951,0.5706206822093944
Data_for_model/images/Crenated_14.tif,57,Crenated,Crenated,0.9998739258673313,True,0.9998739258673313,5.770744188980355e-08,3.496292503192453e-08,0.00012598146230187064,0.3345957936063001,0.0998559782295485,0.4834612783252313
Data_for_model/images/Crenated_14.tif,58,Crenated,Crenated,0.9999999910194323,True,0.9999999910194323,1.0416961899781352e-09,8.066189120231424e-10,7.132252574288845e-09,0.2940741258564465,0.1072762254028176,0.5036621785874154
Data_for_model/images/Crenated_14.tif,60,Crenated,Crenated,0.999999994053915,True,0.999999994053915,7.69873112960387e-10,1.1079594477480653e-09,4.068252305200717e-09,0.2401060709248857,0.0542729273492861,0.4618247006359636
Data_for_model/images/Crenated_14.tif,69,Crenated,Crenated,0.9999996214644006,True,0.9999996214644006,6.69431968268797e-09,6.627908024976535e-09,3.652133718563918e-07,0.2751218817571775,0.057740027353408,0.4532296115991478
Data_for_model/images/Crenated_14.tif,72,Crenated,Crenated,0.9999999663430192,True,0.9999999663430192,2.915363704190556e-09,8.354264465914324e-09,2.2387352556738143e-08,0.2616498555423702,0.0634302382912807,0.5083730071628892
Data_for_model/images/Crenated_14.tif,75,Crenated,Crenated,0.9999999920903994,True,0.9999999920903994,1.4196236583000043e-09,5.674485521259914e-10,5.922528325571807e-09,0.2154140579828971,0.1011107240135619,0.4872587899996032
Data_for_model/images/Crenated_15.tif,2,Stressed,Stressed,0.8198976697553322,True,3.0470720938768504e-05,5.359847169497373e-05,0.1800182610520341,0.8198976697553322,0.6127138082325754,0.0491604934398252,0.4405055867452758
Data_for_model/images/Crenated_15.tif,4,Stressed,Stressed,0.9995838832475551,True,1.8109132793690867e-06,9.019757049221041e-07,0.0004134038634607083,0.9995838832475551,0.5876789122160814,0.0552520554178395,0.4411049993850769
Data_for_model/images/Crenated_15.tif,10,Healthy,Healthy,0.7297488471531478,True,8.15041820445016e-06,2.5751607192822473e-06,0.7297488471531478,0.27024042726792835,0.7315018367513308,0.0489129266983015,0.4320909283531934
Data_for_model/images/Crenated_15.tif,17,Healthy,Healthy,0.8145607024701623,True,1.6886065665607963e-06,2.4040658628365293e-06,0.8145607024701623,0.18543520485740805,0.7545821067203592,0.0466426168795486,0.4394570122691075
Data_for_model/images/Crenated_15.tif,18,Stressed,Stressed,0.9999511431028826,True,1.2218034826387068e-05,4.049232591144767e-06,3.2589629699843784e-05,0.9999511431028826,0.6378989359506797,0.0641263988700618,0.4677809742313528
Data_for_model/images/Crenated_15.tif,29,Healthy,Healthy,0.992224979109309,True,8.850009100832272e-08,2.6826573016932885e-07,0.992224979109309,0.007774664124869966,0.9472276685958492,0.0570047927603524,0.4654421898458654
Data_for_model/images/Crenated_15.tif,30,Stressed,Stressed,0.9999032555763857,True,2.5591015740118827e-07,7.079404870355761e-07,9.578057296977428e-05,0.9999032555763857,0.6065078114037465,0.0581868273129279,0.4441509587673848
Data_for_model/images/Crenated_15.tif,33,Stressed,Stressed,0.9999228789785628,True,4.781863751776302e-06,1.6526606977585812e-05,5.5812550707920964e-05,0.9999228789785628,0.6279232951488061,0.0596612257113473,0.4518956722491111
Data_for_model/images/Crenated_15.tif,37,Healthy,Stressed,0.6884981353581816,False,2.2062128573426906e-06,3.0710657980949888e-06,0.31149658736316294,0.6884981353581816,0.7185332999909891,0.0489625021818825,0.4281556932090156
Data_for_model/images/Crenated_15.tif,41,Stressed,Stressed,0.9999942127281156,True,2.9414588218387885e-06,1.267032936221424e-06,1.5787801263897598e-06,0.9999942127281156,0.5608417844837404,0.0726268476716813,0.5359102396618686
Data_for_model/images/Crenated_15.tif,43,Stressed,Stressed,0.9999890898707801,True,1.0037443685917558e-05,2.502403763544928e-07,6.224451576070149e-07,0.9999890898707801,0.4654052195197953,0.06358224391612,0.4353492593381883
Data_for_model/images/Crenated_15.tif,45,Stressed,Stressed,0.9999932794362536,True,5.672739401463936e-07,2.9438370903577203e-07,5.858906097319837e-06,0.9999932794362536,0.4803469974369626,0.056270683415659,0.4769865251466823
Data_for_model/images/Crenated_15.tif,46,Stressed,Stressed,0.9991445041797326,True,1.5460233096928258e-06,4.7960821860081214e-06,0.0008491537147716429,0.9991445041797326,0.520778520353817,0.0624664608181263,0.4328992914081255
Data_for_model/images/Crenated_15.tif,48,Stressed,Stressed,0.9994810984744522,True,1.6676500505383856e-06,5.78674718796097e-07,0.000516655200778534,0.9994810984744522,0.5142601058182767,0.053246323254992,0.4633445461233973
Data_for_model/images/Crenated_15.tif,49,Crenated,Crenated,0.9999999160019137,True,0.9999999160019137,9.126466983288846e-10,1.0797422876754962e-09,8.200569731278363e-08,0.2815216099263333,0.0560714806244088,0.4993392772645627
Data_for_model/images/Crenated_15.tif,52,Stressed,Crenated,0.9998454121373844,False,0.9998454121373844,5.121244509400119e-07,1.967450920610035e-07,0.00015387899307239171,0.4465509496206317,0.1273563824477091,0.6183626695933531
Data_for_model/images/Crenated_15.tif,53,Stressed,Stressed,0.9999934373247664,True,4.62294780073144e-06,1.4571514750667274e-06,4.825759578006095e-07,0.9999934373247664,0.4066711766979412,0.0600326723836348,0.4590847609307212
Data_for_model/images/Crenated_15.tif,61,Stressed,Stressed,0.9999854615199248,True,1.4138117080443252e-05,1.9107284085124083e-07,2.0929015397109547e-07,0.9999854615199248,0.3846782981002155,0.0851765214285214,0.5313282486011763
Data_for_model/images/Crenated_15.tif,62,Crenated,Stressed,0.9942876351383998,False,0.005711311651268039,2.4456711914844735e-07,8.086432130213869e-07,0.9942876351383998,0.3928090333130662,0.0622147712017447,0.4838848645424574
Data_for_model/images/Crenated_15.tif,64,Crenated,Crenated,0.9999999958630834,True,0.9999999958630834,1.2289831430044833e-09,6.064813262436433e-10,2.301452187773689e-09,0.2660913401385203,0.065538761773792,0.5096535397937313
Data_for_model/images/Crenated_15.tif,65,Stressed,Crenated,0.8061728392179421,False,0.8061728392179421,2.922356397611602e-05,2.6073979985734457e-05,0.19377186323809603,0.3801209423829018,0.0766732325432774,0.4695215361893467
Data_for_model/images/Crenated_15.tif,67,Crenated,Crenated,0.9999998293404999,True,0.9999998293404999,3.3238310275913017e-09,2.974741404162599e-09,1.643609275583055e-07,0.3215148786921148,0.0529589554910653,0.4419656259440143
Data_for_model/images/Crenated_15.tif,83,Crenated,Crenated,0.9999999789856315,True,0.9999999789856315,1.5195701425259225e-09,6.877943045452926e-10,1.8807004005759707e-08,0.2758235357281813,0.149057384200516,0.5258464893004031
Data_for_model/images/Crenated_15.tif,86,Crenated,Crenated,0.9878535284559803,True,0.9878535284559803,0.0010487052397600426,5.465470580043404e-06,0.01109230083367939,0.4136787152690339,0.2324525351175884,1.0272652237069495
Data_for_model/images/Crenated_15.tif,170,Stressed,Crenated,0.9999889232884477,False,0.9999889232884477,8.604113301667934e-08,3.655883047867405e-07,1.0625082114336598e-05,0.3281828448306073,0.0913929351234818,0.5935492450685204
Data_for_model/images/Crenated_2.tif,3,Stressed,Healthy,0.965289349606794,False,4.394956732142587e-06,1.088890564499279e-06,0.965289349606794,0.03470516654590935,0.6839333101319168,0.0494422871451949,0.4325020804022424
Data_for_model/images/Crenated_2.tif,4,Stressed,Stressed,0.8268205977896916,True,1.4274936899253463e-05,8.743040433092025e-06,0.17315638423297589,0.8268205977896916,0.4499539214753308,0.0551173962061028,0.4746507174013763
Data_for_model/images/Crenated_2.tif,5,Stressed,Stressed,0.9998331283150432,True,0.00015353344716243257,6.613966418950579e-06,6.724271375366739e-06,0.9998331283150432,0.5168346418037851,0.1011427189945365,0.480156322686211
Data_for_model/images/Crenated_2.tif,6,Stressed,Stressed,0.9999961150390345,True,1.9015189465108647e-06,3.8197432403085554e-07,1.6014676949504628e-06,0.9999961150390345,0.5295359249119628,0.068795833362376,0.536402449459828
