annotation_id,label,cell_id,image
474,Dead,19,Data_for_model/images/Dead_cells_6.tif
475,,2,Data_for_model/images/Dead_cells_6.tif
476,,40,Data_for_model/images/Crenated_11.tif
477,,54,Data_for_model/images/Control1_15_hrs_PE_4.tif
478,,33,Data_for_model/images/Crenated_15.tif
479,,28,Data_for_model/images/Crenated_1.tif
480,Dead,31,Data_for_model/images/Dead_cells_6.tif
481,Dead,4,Data_for_model/images/Dead_cells_10.tif
482,,52,Data_for_model/images/Crenated_6.tif
483,,15,Data_for_model/images/Control2_15_hrs_PE_2.tif
484,,22,Data_for_model/images/Crenated_2.tif
485,,55,Data_for_model/images/Crenated_3.tif
486,,4,Data_for_model/images/Crenated_2.tif
487,,20,Data_for_model/images/Control1_15_hrs_PE_4.tif
488,,53,Data_for_model/images/Crenated_4.tif
489,,6,Data_for_model/images/Crenated_2.tif
490,,33,Data_for_model/images/Dead_cells_13.tif
491,,25,Data_for_model/images/Crenated_9.tif
492,,62,Data_for_model/images/Crenated_8.tif
493,,34,Data_for_model/images/Control1_15_hrs_PE_3.tif
494,Dead,28,Data_for_model/images/Dead_cells_3.tif
495,,35,Data_for_model/images/Dead_cells_6.tif
496,,14,Data_for_model/images/Crenated_10.tif
497,,24,Data_for_model/images/Crenated_12.tif
498,,13,Data_for_model/images/Crenated_6.tif
499,,22,Data_for_model/images/Crenated_1.tif
500,,53,Data_for_model/images/Control2_15_hrs_PE_3.tif
501,Dead,2,Data_for_model/images/Dead_cells_9.tif
502,,19,Data_for_model/images/Control2_15_hrs_PE_1.tif
503,Dead,11,Data_for_model/images/Dead_cells_5.tif
504,Dead,5,Data_for_model/images/Dead_cells_10.tif
505,,47,Data_for_model/images/Control1_15_hrs_PE_3.tif
506,,4,Data_for_model/images/Crenated_5.tif
507,,38,Data_for_model/images/Control1_15_hrs_PE_2.tif
508,,45,Data_for_model/images/Crenated_15.tif
509,,52,Data_for_model/images/Crenated_10.tif
510,Dead,15,Data_for_model/images/Dead_cells_14.tif
511,Dead,1,Data_for_model/images/Dead_cells_3.tif
512,,14,Data_for_model/images/Crenated_11.tif
513,,29,Data_for_model/images/Crenated_11.tif
514,Dead,17,Data_for_model/images/Dead_cells_1.tif
515,,53,Data_for_model/images/Crenated_14.tif
516,,41,Data_for_model/images/Crenated_15.tif
517,Dead,8,Data_for_model/images/Dead_cells_16.tif
518,,17,Data_for_model/images/Crenated_14.tif
519,,67,Data_for_model/images/Crenated_11.tif
520,,6,Data_for_model/images/Control1_15_hrs_PE_2.tif
521,Dead,9,Data_for_model/images/Dead_cells_2.tif
522,Dead,22,Data_for_model/images/Dead_cells_15.tif
523,,44,Data_for_model/images/Control2_15_hrs_PE_1.tif
524,,76,Data_for_model/images/Control2_15_hrs_PE_2.tif
525,Dead,8,Data_for_model/images/Control2_15_hrs_PE_3.tif
526,,45,Data_for_model/images/Control1_15_hrs_PE_2.tif
527,,27,Data_for_model/images/Dead_cells_5.tif
528,,72,Data_for_model/images/Control2_15_hrs_PE_2.tif
529,,42,Data_for_model/images/Crenated_14.tif
530,,29,Data_for_model/images/Control1_15_hrs_PE_4.tif
531,,1,Data_for_model/images/Dead_cells_5.tif
532,,43,Data_for_model/images/Crenated_11.tif
533,,21,Data_for_model/images/Crenated_12.tif
534,,15,Data_for_model/images/Crenated_11.tif
535,,47,Data_for_model/images/Control2_15_hrs_PE_2.tif
536,,66,Data_for_model/images/Control1_15_hrs_PE_3.tif
537,,39,Data_for_model/images/Crenated_4.tif
538,,59,Data_for_model/images/Crenated_7.tif
539,,22,Data_for_model/images/Crenated_12.tif
540,,35,Data_for_model/images/Control1_15_hrs_PE_2.tif
541,,21,Data_for_model/images/Crenated_11.tif
542,,16,Data_for_model/images/Dead_cells_1.tif
543,,4,Data_for_model/images/Crenated_7.tif
544,,46,Data_for_model/images/Crenated_7.tif
545,,11,Data_for_model/images/Dead_cells_8.tif
546,,17,Data_for_model/images/Control1_15_hrs_PE_2.tif
547,,5,Data_for_model/images/Crenated_2.tif
548,,46,Data_for_model/images/Crenated_9.tif
549,,71,Data_for_model/images/Control2_15_hrs_PE_1.tif
550,,4,Data_for_model/images/Crenated_6.tif
551,,7,Data_for_model/images/Crenated_2.tif
552,,29,Data_for_model/images/Crenated_14.tif
553,,44,Data_for_model/images/Crenated_8.tif
554,,6,Data_for_model/images/Dead_cells_1.tif
555,,71,Data_for_model/images/Crenated_1.tif
556,,25,Data_for_model/images/Control1_15_hrs_PE_4.tif
557,Dead,42,Data_for_model/images/Dead_cells_6.tif
558,,18,Data_for_model/images/Crenated_11.tif
559,,71,Data_for_model/images/Control2_15_hrs_PE_2.tif
560,,11,Data_for_model/images/Crenated_14.tif
561,,40,Data_for_model/images/Crenated_13.tif
562,,20,Data_for_model/images/Crenated_15.tif
563,,24,Data_for_model/images/Crenated_10.tif
564,,60,Data_for_model/images/Crenated_3.tif
565,,4,Data_for_model/images/Dead_cells_9.tif
566,,21,Data_for_model/images/Dead_cells_17.tif
567,,10,Data_for_model/images/Dead_cells_8.tif
568,,75,Data_for_model/images/Crenated_14.tif
569,,1,Data_for_model/images/Dead_cells_2.tif
570,,20,Data_for_model/images/Dead_cells_16.tif
571,,58,Data_for_model/images/Crenated_3.tif
572,,62,Data_for_model/images/Crenated_9.tif
573,,50,Data_for_model/images/Control2_15_hrs_PE_3.tif
574,,11,Data_for_model/images/Crenated_4.tif
575,,51,Data_for_model/images/Crenated_13.tif
576,,13,Data_for_model/images/Dead_cells_3.tif
577,,18,Data_for_model/images/Crenated_1.tif
578,,6,Data_for_model/images/Dead_cells_3.tif
579,,1,Data_for_model/images/Crenated_15.tif
580,,23,Data_for_model/images/Crenated_12.tif
581,,34,Data_for_model/images/Dead_cells_6.tif
582,,47,Data_for_model/images/Crenated_1.tif
583,,21,Data_for_model/images/Crenated_1.tif
584,,32,Data_for_model/images/Dead_cells_6.tif
585,,20,Data_for_model/images/Crenated_9.tif
586,,2,Data_for_model/images/Control2_15_hrs_PE_1.tif
587,,9,Data_for_model/images/Crenated_15.tif
588,,15,Data_for_model/images/Crenated_13.tif
589,,64,Data_for_model/images/Control2_15_hrs_PE_2.tif
590,,4,Data_for_model/images/Dead_cells_3.tif
591,,7,Data_for_model/images/Crenated_4.tif
592,,47,Data_for_model/images/Control1_15_hrs_PE_4.tif
593,,55,Data_for_model/images/Crenated_13.tif
594,,38,Data_for_model/images/Crenated_6.tif
595,,22,Data_for_model/images/Dead_cells_7.tif
596,,20,Data_for_model/images/Crenated_7.tif
597,,33,Data_for_model/images/Crenated_9.tif
598,,14,Data_for_model/images/Control1_15_hrs_PE_4.tif
599,,41,Data_for_model/images/Crenated_10.tif
600,,21,Data_for_model/images/Crenated_10.tif
